DE_name,contrast,term,target,ncells_1,ncells_2,log2fc,p.value,padj,sig_level
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOCK2,57,11221,-0.540099138,0.722529231,0.94294469,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOCK3,57,11221,-0.932355376,0.528158962,0.844926776,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOCK8,57,11221,-1.423821855,0.337922081,0.70398428,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOCK9,57,11221,0.473417884,0.382535213,0.741304484,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOK3,57,11221,-0.874306719,0.408901218,0.762465513,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DOK6,57,11221,0.809691144,0.237099895,0.599325972,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPP7,57,11221,0.040327395,0.916378749,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPPA3,57,11221,-0.429422581,0.582440904,0.877223612,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPPA5,57,11221,-0.045294542,0.950404999,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPT,57,11221,-0.298096022,0.786996696,0.976133805,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPY30,57,11221,-0.282777727,0.402271422,0.757721491,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPYD,57,11221,-0.532645157,0.62797888,0.897255521,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DPYSL2,57,11221,0.001440318,0.998696496,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DR1,57,11221,0.188305584,0.687581402,0.924034714,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DRAM1,57,11221,1.377419515,0.016977705,0.087731543,P < 0.05
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DRAP1,57,11221,-0.223509905,0.453686033,0.79619165,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DRD1,57,11221,-0.887516913,0.549455372,0.858130812,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DRD4,57,11221,-0.333431632,0.707641757,0.935017367,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSC2,57,11221,0.554551631,0.066799974,0.269642467,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSC3,57,11221,-0.222626406,0.772571562,0.970214682,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSCAM,57,11221,0.532718765,0.559168504,0.863655138,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSE,57,11221,0.101357852,0.894115185,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSG3,57,11221,0.014290054,0.984810049,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DSP,57,11221,0.371885906,0.107111855,0.374633939,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DST,57,11221,-0.051200361,0.878124255,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTL,57,11221,0.348511839,0.696968474,0.929174272,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTNA,57,11221,0.559218378,0.343678956,0.708192877,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTNBP1,57,11221,-0.071290303,0.867609777,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTX1,57,11221,-1.96347366,0.181168114,0.51862369,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTX3,57,11221,0.779921083,0.12857289,0.421813696,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTX3L,57,11221,0.645047911,0.245969188,0.60935573,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DTX4,57,11221,-0.783297347,0.450809428,0.793763567,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUOX1,57,11221,-0.001970186,0.997953804,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP1,57,11221,-0.505788617,0.395028924,0.751830249,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP10,57,11221,-0.714905789,0.356943028,0.72021242,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP16,57,11221,-0.075432567,0.887584848,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP2,57,11221,-0.975535695,0.000313148,0.002191974,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP3,57,11221,0.981322011,0.032954595,0.154201065,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP4,57,11221,-0.561280569,0.313903583,0.682223059,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP5,57,11221,-1.96819121,0.193485534,0.53754516,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP6,57,11221,0.844838625,0.025831416,0.125756513,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DUSP8,57,11221,0.078456649,0.863918103,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DVL2,57,11221,0.133196425,0.758576143,0.962024934,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DVL3,57,11221,0.468611102,0.048855312,0.211995933,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC1H1,57,11221,0.124769049,0.678986009,0.920025403,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC1I1,57,11221,0.494096301,0.493670229,0.824198226,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC1I2,57,11221,-0.290125343,0.505142555,0.830750539,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC1LI1,57,11221,-2.316595188,0.113206052,0.388548059,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC1LI2,57,11221,0.301457229,0.338136647,0.70398428,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNC2H1,57,11221,-0.010504691,0.986679941,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNLL1,57,11221,-0.161952626,0.461539669,0.802634917,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNLL2,57,11221,-0.231390222,0.697774407,0.929797683,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYNLT1,57,11221,-0.061978203,0.786050242,0.975612366,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DYRK1A,57,11221,0.682277375,0.306932151,0.674330827,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DZIP1,57,11221,0.883333308,0.104143047,0.367449064,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,DZIP3,57,11221,-0.694902494,0.363278242,0.725279728,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,E2F1,57,11221,-0.784576004,0.326833736,0.693768853,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,E2F3,57,11221,0.092706032,0.805874762,0.983726278,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,E2F4,57,11221,0.39557122,0.332352669,0.698686533,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,E2F5,57,11221,1.171309739,0.052963394,0.225884581,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EBI3,57,11221,0.767362489,0.395063369,0.751830249,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EBP,57,11221,-2.617569526,0.071603942,0.28288271,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ECHS1,57,11221,0.349287878,0.378709674,0.737806566,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ECI1,57,11221,0.280465915,0.315390317,0.684000329,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ECI2,57,11221,-0.364460334,0.195893048,0.541718104,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ECSIT,57,11221,0.058231449,0.910013131,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDA,57,11221,0.291635461,0.650254671,0.906774146,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDEM1,57,11221,0.444819103,0.312283981,0.680366368,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDEM2,57,11221,0.560550536,0.222660222,0.58054037,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDEM3,57,11221,-0.847088397,0.418773075,0.769728984,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDIL3,57,11221,0.520670636,0.573240042,0.871426648,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDN3,57,11221,-0.137461167,0.903226085,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDNRA,57,11221,0.360935367,0.639510105,0.902545803,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EDNRB,57,11221,0.332596892,0.650338236,0.906774146,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EEA1,57,11221,-0.359435382,0.552118882,0.859423122,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EED,57,11221,0.069991167,0.926698164,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EEF2K,57,11221,0.087510669,0.844664772,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFEMP2,57,11221,-1.340343816,0.363351349,0.725279728,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNA1,57,11221,-0.433834996,0.61679638,0.89229411,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNA2,57,11221,0.421538692,0.65155384,0.90744569,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNA3,57,11221,0.09545744,0.903037309,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNA4,57,11221,0.25502001,0.57324518,0.871426648,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNA5,57,11221,-0.109388634,0.872402952,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNB1,57,11221,0.486186735,0.46754148,0.8065326,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFNB3,57,11221,-0.80380526,0.595035923,0.881548276,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EFTUD2,57,11221,-0.15303774,0.778093752,0.972629717,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGF,57,11221,1.490434196,0.034705496,0.160851715,P < 0.05
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGFR,57,11221,0.578436409,0.027388966,0.132280148,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGLN1,57,11221,0.304766696,0.508984956,0.832886002,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGLN3,57,11221,0.059771501,0.91856243,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGR1,57,11221,0.535408264,0.363945262,0.725816317,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EGR2,57,11221,-0.57890136,0.695802108,0.928823319,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHBP1L1,57,11221,-0.065521133,0.872723135,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHD1,57,11221,-0.429681645,0.436889555,0.782931074,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHD4,57,11221,0.633089546,0.19631808,0.542327416,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHHADH,57,11221,0.231308845,0.762639152,0.963908115,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHMT1,57,11221,0.025392336,0.943364414,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EHMT2,57,11221,0.020638764,0.964645365,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF1AY,57,11221,-0.743659549,0.401124594,0.756444835,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2A,57,11221,-2.275161077,0.117009748,0.397517186,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2AK1,57,11221,0.181966428,0.588414138,0.879497868,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2AK2,57,11221,0.55982778,0.161425702,0.485670073,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2AK3,57,11221,0.6515647,0.064675969,0.263015135,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2AK4,57,11221,0.032768474,0.974881994,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2B1,57,11221,-0.473708606,0.297165532,0.664844918,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2B4,57,11221,-0.864286856,0.122425886,0.409277045,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2B5,57,11221,0.605873395,0.13240121,0.429738283,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2S1,57,11221,-0.164848633,0.712437961,0.937848204,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2S2,57,11221,0.009802401,0.972382318,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF2S3,57,11221,-0.123441213,0.792611998,0.978487595,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF3A,57,11221,-1.204811364,0.103864356,0.366936853,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF3C,57,11221,0.147066361,0.577775098,0.874265506,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF3D,57,11221,-0.491345115,0.186340375,0.526647778,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF3I,57,11221,-0.387876716,0.497790608,0.826632523,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF3J,57,11221,-0.261751097,0.354201675,0.717629901,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4A1,57,11221,-0.091939098,0.612830297,0.890264697,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4A2,57,11221,0.40929233,0.040082379,0.180868077,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4A3,57,11221,0.124906948,0.728338815,0.947212661,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4E,57,11221,0.256951614,0.613411465,0.890532951,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4E2,57,11221,0.230287202,0.597926853,0.882988722,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4E3,57,11221,0.4970427,0.431556063,0.778526213,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4EBP1,57,11221,0.265031443,0.696964846,0.929174272,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4EBP2,57,11221,-0.489675895,0.425856836,0.774345887,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4EBP3,57,11221,0.450875151,0.476095221,0.812670223,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4G1,57,11221,0.155155787,0.463252775,0.803390575,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4G3,57,11221,-0.46584901,0.493239617,0.824082233,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF4H,57,11221,0.045341586,0.855816246,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF5A,57,11221,-0.320217049,0.151280348,0.467179307,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF5B,57,11221,-0.017909931,0.968860587,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,EIF6,57,11221,0.051668248,0.877906955,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELAVL1,57,11221,-0.108933908,0.677684406,0.919410022,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELF3,57,11221,0.030891603,0.923239057,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELF4,57,11221,-1.457831092,0.322331735,0.689833992,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELK1,57,11221,0.640660155,0.290536299,0.658538438,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELK4,57,11221,-0.489020912,0.514347341,0.836248425,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELL,57,11221,-0.264348272,0.676913902,0.91904487,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELL2,57,11221,0.225442227,0.623829136,0.895836199,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELMO1,57,11221,-0.489435598,0.648263886,0.906643616,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELMO2,57,11221,0.144597743,0.891137437,0.999999383,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELOB,57,11221,-0.049854045,0.79146906,0.977855252,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELOC,57,11221,-0.118347463,0.73028176,0.948000786,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELOVL1,57,11221,0.452794751,0.053024771,0.226016411,NS or |log2FC| < 1
DE18_Tumors_16S_P14_confidence,High confidence 16S expression P14 / Low or no 16S expression P14,microbial16S_P14_group,ELOVL5,57,11221,-0.462324614,0.412676211,0.76556526,NS or |log2FC| < 1
